function,dim,x1,x2,x3,f(x)
sphere,3,-0.3812276974861266,-3.387282209663982,0.010447751033635377,11.619124480738343
sphere,3,-3.476878972868316,1.9632037507773603,-0.5384372442596934,16.232771025046105
sphere,3,-1.1897877390351752,-1.984879108521235,1.3028259311888846,7.052695346380671
sphere,3,-1.3818738944660955,-4.12350080683899,-3.819940978794847,33.50478344568483
sphere,3,4.618976645495145,4.085806907076071,1.9970713381074958,42.01705726303058
sphere,3,-2.3413003854048045,4.6917637734772395,2.7875090396579463,35.264541446984836
sphere,3,2.1689018915899556,-0.5063849785621137,-2.27758438154841,10.147951776929093
sphere,3,-4.036090378465007,4.026023965438416,-0.4422371016638893,32.69446816751035
sphere,3,-2.976366352047697,-1.9404337584934748,0.7921956894189597,13.251613843036807
sphere,3,-3.2322721706076827,3.5661428409237548,2.585195298352101,29.84819287737846
sphere,3,2.1946295595093677,-0.6790696022489628,1.2730884070244315,6.89828852027085
sphere,3,0.840979689127356,1.4984660155481997,-4.155556788601109,20.2212994605664
sphere,3,-0.8419259782939035,-4.583858261381075,-0.06009180755481047,21.724206938692884
sphere,3,-1.7013878766721469,-3.554758111339531,-3.9659703227744836,31.259946538149087
sphere,3,0.8764457217771202,-3.294070314631139,4.2512011837679715,29.69176784582571
sphere,3,0.8106113970039495,-1.5313019546516293,0.9091549148141675,3.8285391724033513
sphere,3,-4.771961289703025,4.585592132414453,-0.17696563057099723,43.830586589688885
sphere,3,2.8273522725028624,-4.172700000775614,-0.13341669161839675,25.423146182902308
sphere,3,-0.09293005645479102,4.378264549749829,0.7172805237607536,19.69232781275527
sphere,3,-0.26510598943046215,-2.330243369081064,-1.6843100265744781,8.337215610397493
sphere,3,0.20672402471537765,-0.6108853969495334,-4.7838792011966955,23.301416002243048
sphere,3,3.262919241943578,3.9616077183976675,-3.5975091100138923,39.283049490546574
sphere,3,0.5403614353904942,-3.9142425886455645,1.7224009303981171,18.579950488660305
sphere,3,-2.187662161609917,1.5942263469190179,2.269946142868826,12.480078870075593
sphere,3,2.68647491917657,-3.9225905404410346,4.1601184513760785,39.91044956880195
sphere,3,-2.697860091051192,-4.625874438238203,0.5485246939148336,28.97804272906672
sphere,3,-1.2907771613756127,3.297897431324131,3.082514720643019,22.044130150844094
sphere,3,-1.8286110717728468,4.5289939506974495,-2.090821618598814,28.227139698064494
sphere,3,0.15057129231714583,-2.4403490943239725,4.360435700489633,24.99137491434241
sphere,3,-3.3539218241798183,-4.55089380607671,-0.6490293999696206,32.38066519892197
sphere,3,4.923755640558371,3.916772662549139,2.4860801945694924,45.76507243185333
sphere,3,3.9079249087852492,3.9344663969786318,0.18858360386449036,30.787466697304733
sphere,3,-1.8407094816920697,2.7201243211098802,1.6166126316776106,13.400724119184185
sphere,3,-1.2634227112628995,-4.0553333193848475,2.4678961134902604,24.13247650562815
sphere,3,-2.375394840771353,4.368131505337793,-2.5902942499431525,31.432697798776335
sphere,3,-3.7724206758851397,3.311126721249062,-3.46715683375506,37.21589442986967
sphere,3,-3.207316918422609,0.9938279152084348,3.745620408374645,25.30424798388009
sphere,3,-3.0356533428542676,-1.8967632709990525,2.7740483824117756,20.508246552154702
sphere,3,4.718264260609674,0.0074118620234226995,-3.5610249744874922,34.94297143756885
sphere,3,-4.860637122917985,-2.7034397000114474,-3.68177782213479,44.489867383850005
sphere,3,1.776586736128575,-3.7816749537146888,0.06329931620633023,17.46133268997317
sphere,3,1.9426243564288646,0.8111660922090236,-3.0022434833994236,13.445245752954623
sphere,3,3.0412452618226276,2.1540712961580164,2.389840039155418,19.60053130424083
sphere,3,-3.6894224844268675,-3.7624619634965537,4.275625510065076,46.048931797672104
sphere,3,-1.0242180617505934,-1.9905130821906027,-0.11415954648466631,5.0241973704416605
sphere,3,1.6286421276358247,4.5562325704696995,-2.1355377311794497,27.97225181741014
sphere,3,4.248084293120272,-4.751405086137437,0.5519804232682466,40.926752841699255
sphere,3,1.3397511168108514,-3.941025962492467,-3.596604029360874,30.26217923605047
sphere,3,-0.8088568068369621,4.662319121431818,0.9604255323437281,23.313886127212974
sphere,3,4.330232216002113,3.0436091561297083,-0.3261839844470851,28.12086373148894
sphere,3,2.847634492521874,-4.821632160230123,-3.908560032342651,46.6340004179921
sphere,3,3.2942861488273643,2.9681708832516174,-2.6735925803356633,26.810456908164426
sphere,3,0.30769590599053487,1.060158207000109,3.677389537760112,14.74180600686055
sphere,3,1.0310715733872566,-0.8742843072631965,-1.2581595659281728,3.4104471327105284
sphere,3,-0.7411791362649014,1.5193102557997413,3.6749063175232486,16.362586607984944
sphere,3,-0.4610311792370023,-2.521604370486419,-2.6333763700241883,13.505709455686642
sphere,3,2.460142802434464,3.165687634239104,-3.9472192014587506,31.654420230309128
sphere,3,-4.334411430448219,0.9443366375645184,-3.5382675580730174,32.198231445958825
sphere,3,3.246641904563413,-1.8966532607592557,-3.5612806702885735,26.820697260586893
sphere,3,4.209704724874502,-3.3446827726472184,-2.1527991766206442,33.54306101513232
sphere,3,-3.4638660480794137,-3.84509936334645,-4.7885198366356,49.7130793388972
sphere,3,-4.446045908357399,-3.253585290641473,-4.466180673728246,50.29991127308381
sphere,3,0.9114381611097127,1.8071452679950637,-1.0636954316797178,5.227941512540307
sphere,3,-1.8200890304795059,0.04526237022230095,3.750049422346086,17.37764343106818
sphere,3,3.5113162682220604,-4.56524937987208,-3.185015904034759,43.31517014485767
sphere,3,-2.63255128895604,-2.506124241677882,0.7123265174277273,13.71839407114036
sphere,3,-0.837375742968077,-4.50745880072406,-1.263858615404284,22.615721574867756
sphere,3,0.23752948717637246,-3.9832809709628405,3.334585537885598,27.042408260388726
sphere,3,-4.480381335348957,4.248418690180621,-4.008868584201245,54.193905602615025
sphere,3,3.435749515977527,4.026531439276171,4.795706805865926,51.016133935848
sphere,3,3.0202588027359347,2.7947754077132894,1.4248327599554766,18.962881208905227
sphere,3,2.7899635457812897,-3.6544779158685294,0.36068035947637256,21.2691957460713
sphere,3,0.14222870190414483,3.575721441225575,-0.37200634406484134,12.94440154891013
sphere,3,-1.1491050389964652,1.3956327123711008,-2.3353668249915396,8.722171265758448
sphere,3,-3.6023158904604315,-0.22122725976254198,-0.8311063140511497,13.716358980381463
sphere,3,-2.674300594711263,-1.3248818988487199,-1.3360755017375259,10.692293463113186
sphere,3,-1.7250443558745454,-1.20535920273071,1.8574334545594535,7.878727875458903
sphere,3,-2.031235254287147,4.488579267153405,4.16348019538178,41.60782783311467
sphere,3,-0.19089571699921404,-1.7163879499531118,0.35434789830003144,3.1079912025425394
sphere,3,3.4856048877362458,1.5258734056010201,3.0439182794707733,23.743169575427576
sphere,3,0.32722276065740186,1.3291762926762072,-2.118443858175383,6.361588732345719
sphere,3,2.3489316231029083,-2.9759540687428165,1.947981288184982,18.168413488398613
sphere,3,3.60719068325894,-3.678971626984561,1.143797405419198,27.854929362191214
sphere,3,-4.049042517700654,2.257156282714269,-4.1550678117647974,38.75408831510805
sphere,3,4.35939822700626,-3.6259206996219784,4.588802459090804,53.20876183013027
sphere,3,3.0088417608509666,0.9368200446635413,2.8262410462954692,17.91839898968945
sphere,3,2.951148389830859,4.460270628173303,-2.466166461608128,34.6852679117075
sphere,3,0.9007589535830913,-4.049508024355988,1.1616570002412132,18.559328917993057
sphere,3,-3.287086959072112,0.649506114724419,0.7243051403384975,11.751416805887127
sphere,3,-0.3401484701877262,0.22631775513122765,2.6392339000658795,7.132476287315642
sphere,3,2.992447165120666,-0.07846784424570874,0.9959344152261229,9.952782598051078
sphere,3,4.312362356901019,-3.802664114988772,-3.828964340998895,47.717691393281356
sphere,3,-4.1229098808923155,1.5786328504052785,-0.813916992096205,20.152928432361115
sphere,3,2.7432141614184324,1.7123141330859255,-1.6636224167176183,13.224883171177808
sphere,3,3.983665473615357,2.625321470706523,-2.294650590898243,28.027324764537383
sphere,3,-1.3580798222794597,-1.8556001979573713,-3.4238835137500034,17.010611214071115
sphere,3,-3.5221662745780833,4.361274633757441,-0.6209596280124678,31.811962556452734
sphere,3,-1.1668017722259014,2.2968570867737794,0.5299306525289991,6.917805349222247
sphere,3,4.361399868384622,2.803014939093922,-0.20630435875459696,26.921263049170243
sphere,3,-1.2364052651917379,4.866315449243221,2.1776023600364347,29.95167606977335
sphere,3,4.511946600038412,-3.8152142278295864,3.505336791907826,47.20090775053414
sphere,3,1.3707388399120752,-3.7807832166488744,0.882579999692207,16.952194154394007
sphere,3,1.8609636510544885,-4.876973141113972,-0.4568203815825349,27.456737590722344
sphere,3,3.253995111963212,-2.0464097465591014,-0.4145191820144891,14.948103191750523
sphere,3,-0.5768587293210681,-1.9807260855750841,4.184418955155543,21.76540381193652
sphere,3,2.8129403543151588,-3.8941158900388952,4.970346578375731,47.78111711115944
sphere,3,3.792000243077453,-2.16091562135961,3.3689657966093822,30.39875270485934
sphere,3,-3.9358046812861716,4.991047304742386,1.6568473610653687,43.14625486527965
sphere,3,1.5012501555879698,-4.095592730158673,3.970333988966253,34.79118382492216
sphere,3,-4.710004967955306,-2.5917194195885296,-3.56978124833365,41.64449450899052
sphere,3,2.767679406922186,-3.0179577278710212,4.106382271308853,33.63049350483722
sphere,3,1.5626903932749014,-4.638372895053038,-4.945701658712995,48.41646927579284
sphere,3,-4.48342082985601,1.0592517764772769,3.0148181085941523,30.312204891464248
sphere,3,-2.614471793726115,3.494088429230729,-4.427680598467396,38.64847219351811
sphere,3,3.0096385364167624,4.277954301722804,2.7210839910438054,34.76311521382836
sphere,3,1.9812078397863715,3.3798021865538317,-4.598487004529336,36.494330055490224
sphere,3,-2.982178892809446,-3.750763206943569,0.045309901929865504,22.963668570492676
sphere,3,2.4518812832884453,1.300118445763987,3.5113109976193506,20.031334722358558
sphere,3,-3.4478700755890914,2.3462109193516154,-3.069585091310959,26.814866369025985
sphere,3,-2.2924124868219975,2.0990469728130385,4.802047848986819,32.72081674777193
sphere,3,1.1154360597706958,-4.454996850087044,1.1630896992753286,22.44397218628263
sphere,3,-4.576494484198329,3.841457113668172,2.0957828510062075,40.09340027862124
sphere,3,-3.2687215357749677,-4.082789941758019,-3.1646677111968105,37.368835909251175
sphere,3,4.800271795541924,-0.4143935754151018,2.8408094834140796,31.284529867475968
sphere,3,1.364083421077769,0.7241314995863739,-3.548697453349503,14.978343623761688
sphere,3,4.4602445355809515,-1.9865736748528207,0.7801721580754215,24.44892487903404
sphere,3,1.9977594458906616,1.4923315524530887,4.405944096955185,25.630439651586652
sphere,3,-3.51561010079942,0.08352738446942087,-0.9596560925923399,13.287431020848809
sphere,3,-0.258312705173819,-3.807824738022554,-3.6590539012723466,27.954930141567125
sphere,3,-2.2192445421874263,-1.9529539623916872,-0.7209678631865,9.258870176997778
sphere,3,1.1098754703662825,1.34629117418263,-0.8818910341442976,3.82205528150692
sphere,3,-0.9121689057130293,-2.8237147330303802,0.8830624840900825,9.585216356889884
sphere,3,-1.8295908868276212,-4.639401657226363,-0.8159995584313959,25.537305829597642
sphere,3,-0.2586732490982966,-2.74407131795789,0.7245793312211566,8.121854455071121
sphere,3,0.6577190043192092,2.020021811103714,1.4794848220121004,6.7019577445415575
sphere,3,1.5243305652103158,-1.837858481759569,2.874322219859539,13.963035694588255
sphere,3,0.49144383599679387,-0.6858180482010994,1.2601248094105708,2.2997779744696363
sphere,3,-1.393426655497457,0.12739244606758238,2.367056884822203,7.560824975550101
sphere,3,3.864028867237078,4.210571972951916,0.03632925183099189,32.66095524078825
sphere,3,0.20275114740569045,2.998704107638365,-1.8554930825579872,12.476188932362067
sphere,3,3.3738236234506864,-0.058583534825765504,-3.841432756647316,26.1427234965496
sphere,3,-4.2794085292705635,3.4199321103946314,-4.444320830931221,49.761260648351104
sphere,3,-2.193885638663441,-1.658699594984542,-3.270055548084062,18.257681829490934
sphere,3,-1.8610663019801077,2.426925667250856,-4.853171564399292,32.906810208220804
sphere,3,3.271734245206865,3.565480235745582,-1.2773842680845182,25.048604851101526
sphere,3,-3.4638710093936522,1.0084040794508091,-3.8032744413510566,27.480177633405027
sphere,3,-1.3508063892174746,4.5842918090097236,4.954644725836371,47.38891365056256
sphere,3,2.7210489135458555,-1.8903849007923377,1.876650491660925,14.49947933090393
sphere,3,2.054063654840127,-1.1215830483635028,1.4088863458615943,7.4620867680667855
sphere,3,-4.892723550243238,-2.9094234139775854,0.2508830296726119,32.46643063548349
sphere,3,-3.3624869574170413,-3.3409313212346636,3.363042905502379,33.77819821625639
sphere,3,4.891330026836055,0.559694280284484,3.390697308817135,35.735195358830936
sphere,3,4.903216643262725,-3.584041114312253,-0.5175438674564887,37.15473581459102
sphere,3,-1.0742728415808012,-4.19950716353815,2.553301727947445,25.309272268705733
sphere,3,-0.6622097267740701,-0.30673065809598743,-3.493270261867598,12.735542541298704
sphere,3,-3.1907334776913188,4.071036221562149,-4.553509110257211,47.48856126012658
sphere,3,-2.6714771505629376,-2.0794066968547167,-0.09802457598413561,11.470331194400986
sphere,3,0.8644517301479588,-0.06710024149333371,-4.15884665443118,18.047784731237684
sphere,3,-2.5633254594428645,3.435883847625412,1.375887004784591,20.269000275336293
sphere,3,1.491490501342744,1.7020325535135497,2.629030190395291,12.033258470825384
sphere,3,-4.418915182785526,-1.3339161506738764,0.395274352616787,21.46238550351767
sphere,3,-1.6154351670267397,3.4447887328718654,-0.17427491412706075,14.506571938681656
sphere,3,2.6862758945937912,3.5201551688116908,0.04791482903498068,19.609866425228788
sphere,3,4.095522438713498,0.8712394053698063,3.502742988337218,29.801570589820436
sphere,3,-1.594092044084757,-0.011830414685148227,0.3141104100457772,2.6399347534250674
sphere,3,-3.950202841039294,-1.0144749329845935,4.173376725516761,34.05033516809401
sphere,3,1.3083224036474235,-3.224934175630325,-1.6114436439039501,14.708658566512657
sphere,3,-3.083969903373002,-4.751768682014275,4.274604585040267,50.362420330729435
sphere,3,-0.5179267174312852,-1.9246492757921385,0.9847719155773662,4.9422986451462645
sphere,3,-4.926855437069843,-2.2197789339918614,2.0303346569889253,33.32358183294906
sphere,3,1.3376977306926294,4.818059475425354,1.2035770965804407,26.45173015484925
sphere,3,-0.22494126372267242,2.6143256318400763,4.033278719640531,23.15263431172633
sphere,3,2.206959467183516,4.632112235493796,2.820051707381772,34.27982548430913
sphere,3,3.6680143826192655,-3.858959288163628,2.324135029937877,33.747499936190465
sphere,3,-0.5991130047263136,0.5310380241127524,1.5410240948235678,3.0156930363125642
sphere,3,4.698151167055695,4.845780814316246,-2.1177175451209473,50.0389436898153
sphere,3,2.337534974379162,2.499835379352686,-1.5350713868695118,14.069690843094666
sphere,3,-3.76130225135779,-4.590530397142802,2.7734312752917853,42.91228499192786
sphere,3,-0.1030025818309408,4.855401694949261,-0.3502654380634693,23.708221028281795
sphere,3,4.779169790738402,-0.8842399780594015,2.9368215055997258,32.247264783258075
sphere,3,-4.151807276881679,0.5546171013776391,3.0205978698572427,26.66911528489431
sphere,3,4.247016672198887,3.2258309061743162,-4.630292727988258,49.88274639602567
sphere,3,-1.272976586932658,-4.513015276861488,-3.9071770888544197,37.25380908373278
sphere,3,1.7530562866748411,2.132581963116982,2.737206827516263,15.113413390263709
sphere,3,3.654565480556629,2.3943146847650985,3.0087159210663206,28.140963155035855
sphere,3,-4.510362901767207,-2.654648495587014,1.2189777337524577,28.876438856144578
sphere,3,3.581253046248232,-4.9549987506034086,0.14629342116349786,37.3987877648193
sphere,3,1.7728739936439721,-4.703927108713868,-0.9864444244661206,26.243085043992636
sphere,3,3.956348813836968,1.7161280885585875,-2.623416366394027,25.48010498455297
sphere,3,3.5278112963191273,-1.5196857659048568,3.533446711440595,27.240143032121026
sphere,3,-2.010563488810945,0.9032025088314901,-1.0305993225216592,5.92027527808124
sphere,3,-2.2517494924493295,3.8655756217186923,-3.124063180605087,29.77282142038404
sphere,3,-4.151884087642369,-1.5807306145433966,2.1763914764156755,24.473530611587453
sphere,3,3.0743160597628165,4.987433700667648,-2.036379429888351,38.47275533634336
sphere,3,-0.920580488687178,-3.631787219703737,0.7487192962303357,14.597927429902573
sphere,3,4.9758003726291715,2.008810101206585,0.9521284041337177,29.700455868924433
sphere,3,-1.07630907078206,4.152987602855548,-0.030834038696506028,18.40669798326195
sphere,3,-3.656330866869385,-1.3462153680086653,-4.328333311522331,33.9155204807184
sphere,3,-2.9802096231121844,-4.823312190000878,-0.4672008349983656,32.36426650012471
sphere,3,1.3454026495179718,-1.5670753762109224,-0.7961822849472284,4.899739754920373
sphere,3,4.59209272844576,2.519631215749155,0.4085663694495123,27.602783568267142
sphere,3,-2.1545912488817476,3.9699679877299516,-2.649028831193405,27.420263021852307
sphere,3,-1.7465726948332296,4.090648144229485,0.29542055285072344,19.871191721271764
sphere,3,2.4231794941797666,0.9074479416376615,1.5343920900949515,9.049619713941691
sphere,3,-2.0061670848517443,-2.5862793837333706,-1.7750765283133472,13.864444104435776
sphere,3,-3.4455843591657755,3.743143652908074,-2.167530667498859,30.58136517698188
sphere,3,0.6148939441438461,2.919744251413741,2.8382410937571354,16.958613562500062
sphere,3,-0.6161374141580716,-0.23742691413274386,4.947017489350248,24.908978892617224
sphere,3,1.7459747697902408,3.146384431178827,4.02553969219232,29.153132698924434
sphere,3,2.875898362293392,-3.148206550464324,0.6217073373757218,18.568515887975103
sphere,3,-3.9810584268545512,1.5292212656399844,4.553494281878109,38.921654052411824
sphere,3,0.1273206430011129,-0.6702750713223278,-4.641572485818369,22.00967435847648
sphere,3,4.597745223292204,-3.969973158698412,-4.589209066951531,57.960787879282265
sphere,3,-2.539333884950615,-4.344695660816176,-0.44882157588237703,25.526037771350833
sphere,3,0.160878012571124,-1.8743005097141605,-4.490395174251139,23.702532956581514
sphere,3,-3.8839963175077328,-1.1549562201007193,-4.3947154917346385,35.732875518055394
sphere,3,1.9818972560991348,-2.92979458475188,-1.9792843121636148,16.429179430951713
sphere,3,-1.058742228219025,-0.8339036693085209,-4.983392923251994,26.650535463018457
sphere,3,-3.8792962900130243,3.627645637408781,-4.987669374880919,53.08559836944479
sphere,3,0.08167355812875066,-0.10497993492791924,-1.669058389893622,2.8034472657091705
sphere,3,-0.6867297985355041,2.8058113752658436,3.4120370621495653,19.986172203250057
sphere,3,-2.3965145658474993,-1.7750955903227017,-2.5751714697166728,15.525754517545057
sphere,3,-0.20136599448934867,1.8325835765881298,-2.7174712453657945,10.783560798307148
sphere,3,-1.6926425794513333,4.303846175891504,-4.514307101530419,41.76709941443556
sphere,3,-0.3923039476043382,2.115580415967778,-3.4954598844252596,16.847822687358594
sphere,3,-4.526259799945182,-3.6179462836146925,4.188231935306829,51.11784983164515
sphere,3,-4.907402181788766,-3.116780251886482,-4.687164870983555,55.76642984015699
sphere,3,-3.8937053243779673,1.2014928662829627,-2.583610912609142,23.279571608571228
sphere,3,0.692120504306768,0.9019538276612611,3.494353330897791,13.503056700871143
sphere,3,-4.952586070881261,3.533694593423668,1.19119086426974,38.43404194419844
sphere,3,-3.3725651389504243,2.7293738813528403,3.554915417905857,31.461101029139535
sphere,3,-2.457365162458427,4.187936809026809,-0.45542569701342206,23.78487082356614
sphere,3,1.034244543333215,4.846495336176437,-1.3846392136080068,26.475404570855485
sphere,3,3.131593458201129,-1.8160088217154033,2.99213522241491,22.057638817212194
sphere,3,1.0073391886264247,-2.836443047745986,-0.8597390621076357,9.799292658962797
sphere,3,-1.823643656364383,-4.218916069196361,-4.701652299003025,43.23046332504176
sphere,3,-1.535213445928191,-4.809658521825134,-3.3451224241822497,36.67953945389077
sphere,3,2.251833208508688,2.0809123568358787,2.385803864573827,15.09300911599019
sphere,3,-1.8284682887002122,3.9001945711769554,0.9383054802844759,19.435231150152358
sphere,3,-3.7397365825337348,-3.5628133854446586,1.9309542692970147,30.407853316361095
sphere,3,-3.270560635579219,0.07292701582043293,4.917744759287107,34.886098738132624
sphere,3,-4.959923952666605,-4.834201981024431,4.930845819305066,72.2835949033347
sphere,3,0.8463883413416546,-3.730900244814869,3.973021997540936,30.420893654062898
sphere,3,3.803803001276922,0.3620041311137525,1.2179202986075657,16.083294117227084
sphere,3,-2.2681280849912366,-4.494803036279949,0.9456760889086437,26.24196261001101
sphere,3,-2.05244806797237,1.6362104666035195,3.3624517684260127,18.19580965773764
sphere,3,-4.818394560856359,0.9571377468572742,-2.6871946031314775,31.3540536456481
sphere,3,3.738884979038014,-2.463354934381715,1.1077013323541829,21.274380660918062
sphere,3,0.5354084008961149,-1.0383349994075108,1.7762076359979408,4.519715292922124
sphere,3,2.2576963471543383,0.6693779531938677,2.5842223718475408,12.223464907333383
sphere,3,4.834170759929377,-0.8072761209919488,0.14583051885530907,24.042168211909583
sphere,3,-4.875301220587867,2.960285563103784,0.20230067045993838,32.57277816785477
sphere,3,-0.920385696394348,-4.059280369106042,3.8965642167539727,32.5080796404245
sphere,3,-1.0499275995944357,1.8258159820922035,-3.5062584363184923,16.72980018710805
sphere,3,4.615496295410326,-3.215582381781691,-3.0045800710050963,40.670277510052244
sphere,3,3.5898286055771376,4.125827441419311,-2.878525924766986,38.19523299334415
sphere,3,-0.30199111825172054,2.3349490456282984,3.783657338108016,19.859248533402063
sphere,3,-1.209473049626948,0.170194868494292,2.417164105197349,7.3344736624902005
sphere,3,2.3113597665279535,2.8296013002608493,0.6993381864152637,13.838101387740634
sphere,3,-3.953849031952248,4.039732908780401,3.6557253932102824,45.316692292315565
sphere,3,2.98097435818333,-4.001375228392705,-2.956026329185708,33.63530350138042
sphere,3,2.4360036510765193,-4.768599054180536,4.792246337072797,51.63927568277727
sphere,3,-1.228553196443193,2.1931253369082357,3.8757108848804336,21.34027656306032
sphere,3,-1.0537011184991774,-1.8086751140033397,1.0874112889824676,5.564055026547923
sphere,3,0.8098937374805075,-0.9086002237520283,1.017747558677085,2.5172923258055477
sphere,3,4.353813695664947,-0.3235974337340348,-3.0325781924936868,28.25693948926719
sphere,3,-1.2279401711699611,-1.0589301740688137,-3.6889130697378016,16.237249813608692
sphere,3,-3.371284994454451,1.845620733936773,-1.605222457910973,17.348617546752806
sphere,3,4.548983918558076,-2.5640325464139258,-4.010754948951777,43.35367285091104
sphere,3,2.535045630002579,3.810360519178701,-2.2188664312851216,25.868671872194923
sphere,3,-2.97911898354522,-3.142338651289128,0.22012301366512332,18.7978962586501
sphere,3,-0.31583358753229085,-2.4056016014546575,-4.548268830105736,26.57341927084613
sphere,3,-0.18508659673719308,4.593323476356083,1.5251920075266323,23.45908826655881
sphere,3,-0.04493443371381556,-3.893079259703839,-2.475637094504127,21.28686424935421
sphere,3,-2.0522605042545727,2.648035526072343,3.767107972646194,25.414967802238984
sphere,3,4.016418535664384,4.845686082507541,4.823666831045324,62.88005316076256
sphere,3,4.529991327679815,-4.281778594971156,-3.6220646407219483,51.97380162677572
sphere,3,-1.955334735239671,0.5289825406446145,-4.030221112945207,20.345838674370928
sphere,3,3.457969578021425,1.1675617907730906,0.4236440230220495,13.500228396037244
sphere,3,-3.3468867663270885,-2.4674452559980264,-3.3968797501774195,28.828729155127967
sphere,3,3.5193315779479857,0.8422786006121816,2.3512942751963344,18.62371276516213
sphere,3,-2.0396713708997427,-1.2874736291172284,-0.9514503557346625,6.723105426367939
sphere,3,2.600149717440349,2.7235298767456806,-2.931864724859683,22.774224307508014
sphere,3,4.41538856738099,-3.793446625563136,3.961220824236303,49.577163920318434
sphere,3,-3.996043543501907,-2.354601888486889,3.4647853606795707,33.51725165040876
sphere,3,-3.2050792765391254,-0.8643206869003013,-0.5014070005587374,11.270992398913682
sphere,3,-2.5474102697679033,2.1024520133598656,3.513346494022038,23.25320713805688
sphere,3,3.7457513985557185,-1.6067785426343906,0.3085039428781444,16.707565507623777
sphere,3,-2.515935961343485,-2.5520349844985457,-3.387459371480759,24.31769731711868
sphere,3,4.400190108075147,3.879888286055799,2.773587133276923,42.10799168535468
sphere,3,0.17661521287728998,-0.09392084488128116,0.2974566618249792,0.12849452418696417
sphere,3,0.36568013577089253,-0.6543691530230964,-3.6824516710793254,14.122371259960499
sphere,3,-3.74336147131464,4.522497158456833,-0.17969240413649423,34.498025013277385
sphere,3,4.53205524905189,-3.3642312228989004,0.5441655203993356,32.1536926151781
sphere,3,-2.9228274664846077,-2.468153938733985,-4.699454212388212,36.71957415845823
sphere,3,-3.810466892597887,4.168484076291957,-1.7846700851766828,35.08096474680875
sphere,3,1.0812921191459157,-0.3498586801072703,-0.9954875475472171,2.2825892002950394
sphere,3,0.31886091346068124,-3.127610553846585,4.886038985195766,33.756997023518394
sphere,3,3.1830786870386305,2.416146327315153,-0.3124070298604753,16.06735115518432
sphere,3,-3.4712287787366405,4.2066585827356775,-1.5861293261827236,32.261211905410065
sphere,3,-4.498933103030662,-1.5759632318937133,2.9445703049588436,31.394553454671403
sphere,3,1.2270874498820818,2.5083858474485963,2.9363538386237744,16.419917034939097
sphere,3,-2.880453889194574,4.237833160931801,-0.6201039707962739,26.640773442266678
sphere,3,1.3901364926416457,-4.97691227413258,4.93368498411178,51.043382775035596
sphere,3,-2.191036140358449,-4.379368934598448,-0.41737958463486,24.15371735135276
sphere,3,-3.7096994281795825,-3.4767328984242427,1.322828130302102,27.599415756739916
sphere,3,-1.0707260842976671,4.21852450154995,-1.8084350539192995,22.212840662016774
sphere,3,2.261801283839011,-0.3890056984509238,1.599513011292788,7.825512354298013
sphere,3,0.9969535671599044,-0.2721602724100176,4.500610946244372,21.323486518405815
